SRIF-14	9.079	0.185357852095166	6	10.2128333333333	0.517017757055898	6	9.40088888888889	0.162228700403375	9	9.224125	0.125189205020127	8	9.73128571428571	0.242659050863524	7
Compound 1										8.219	0.119109193599823	3
Compound 2	7.76666666666667	0.423729997889117	3							10.188	0.646073912180332	5	7.56233333333333	0.166859555048883	3
Compound 3	8.07	0.238048314423774	3							9.2694	0.173232964530427	5	7.28666666666667	0.137470400854552	3
Compound 4										10.1483333333333	0.330609706115501	3
Compound 5										5.35475	0.0615770181696602	4
